,mock_name,data_name,category,question
1734,Cleveland Clinic,Cleveland Clinic,Competency,18. Working with the public can be difficult. What interpersonal skills do you possess that will allow you to succeed here?
1735,Cleveland Clinic,Cleveland Clinic,Competency,19. How would your co-workers describe your attention to detail?
1736,Cleveland Clinic,Cleveland Clinic,Competency,20. How do you determine priorities when you have multiple projects due?
1737,Cleveland Clinic,Cleveland Clinic,Competency,21. Rate your communication skills from 1-10 with proper examples backing your given rating.
1738,Cleveland Clinic,Cleveland Clinic,Discovery,"22. If you were not able to be in the healthcare profession, what other careers do you see yourself doing?"
1739,Cleveland Clinic,Cleveland Clinic,Discovery,"23. If you could increase public awareness on any healthcare related issue, which would you choose?"
1740,Cleveland Clinic,Cleveland Clinic,Discovery,"24. In your opinion, what has been the greatest advancement in healthcare this year? How do you stay up to date on new trends and breakthroughs in the healthcare industry?"
1741,Cleveland Clinic,Cleveland Clinic,Discovery,25. What are the six core values of the Cleveland Clinic?
1742,Cleveland Clinic,Cleveland Clinic,Discovery,26. What do you know about the workplace culture at the Cleveland Clinic? What is your ideal workplace environment?
1743,Cleveland Clinic,Cleveland Clinic,Discovery,27. This concludes our interview. Do you have any questions for me?
1744,Cleveland Clinic,Cleveland Clinic,Discovery,28. How do you decompress from the job stressors on your days off?
1745,Cleveland Clinic,Cleveland Clinic,Discovery,29. Who has inspired you in your life and why?
1746,Cleveland Clinic,Cleveland Clinic,Discovery,30. There are many options for employment in the healthcare field. Why do you want to work for the Cleveland Clinic?
1747,Cleveland Clinic,Cleveland Clinic,Discovery,31. What is your personal mission statement?
1748,Cleveland Clinic,Cleveland Clinic,Discovery,32. What do you feel we do best here at the Cleveland Clinic?
1749,Cleveland Clinic,Cleveland Clinic,Discovery,33. What do you enjoy most about working in healthcare?
1750,Cleveland Clinic,Cleveland Clinic,Education,34. At the Cleveland Clinic we seek to hire individuals who value education. Walk me through your related post-secondary education. Where did you struggle the most? Which courses were your favorite?
1751,Cleveland Clinic,Cleveland Clinic,Experience,35. What age groups of patients do you have experience working with?
1752,Cleveland Clinic,Cleveland Clinic,Experience,36. What EHR systems do you have experience with?
1753,Cleveland Clinic,Cleveland Clinic,Experience,37. What healthcare settings have you worked in?
1754,Cleveland Clinic,Cleveland Clinic,Experience,38. Tell me about your greatest work-related accomplishment.
1755,Cleveland Clinic,Cleveland Clinic,Situational,"39. In the healthcare, problems arise frequently. When a major problem arises, what is your first reaction?"
1756,Cleveland Clinic,Cleveland Clinic,Situational,40. When have you been asked to perform a function or complete a task in which you had little or no experience in doing?
1757,Farmers Insurance,Farmers Insurance,,1. Tell me about your post-secondary experience and how it prepared you for a career with Farmers Insurance?
1758,Farmers Insurance,Farmers Insurance,,2. Do you consider yourself a creative thinker in the workplace or do you prefer to follow a predetermined set of rules?
1759,Farmers Insurance,Farmers Insurance,,3. Have you obtained any Insurance related certifications or licenses?
1760,Farmers Insurance,Farmers Insurance,,"4. When it comes to Insurance, would you rather work face to face with clients, or in the background in a research and analysis based role?"
1761,Farmers Insurance,Farmers Insurance,,5. At Farmers Insurance we prefer to hire individuals with longevity in mind. Where do you see your career 5 years from now?
1762,Farmers Insurance,Farmers Insurance,,"6. Do you prefer to work with clients on their business/commercial insurance needs, or health/life insurance needs? Why?"
1763,Farmers Insurance,Farmers Insurance,,7. The Insurance industry boasts new trends and developments quite frequently. How do you stay on top of these changes?
1764,Farmers Insurance,Farmers Insurance,,8. How do you feel globalization has affected the Insurance industry?
1765,Farmers Insurance,Farmers Insurance,,"9. Since beginning your career in Insurance, what do you feel has been the most significant industry change?"
1766,Farmers Insurance,Farmers Insurance,,"10. In your most recent position, what was the size of your client portfolio? Was that manageable for you?"
1767,Farmers Insurance,Farmers Insurance,,11. Insurance contracts can be detailed and lengthy. How do you help your clients to understand their Insurance contract?
1768,Farmers Insurance,Farmers Insurance,,12. Within Farmers Insurance many of our positions require a Bachelors or Masters Degree. Have you considered furthering your education in order to advance your career?
1769,Farmers Insurance,Farmers Insurance,,13. How do you like to be recognized for your accomplishments?
1770,Farmers Insurance,Farmers Insurance,,14. Have you ever worked in a cross-functional environment?
1771,Farmers Insurance,Farmers Insurance,,15. When have you had to think quickly in response to sudden change?
1772,Farmers Insurance,Farmers Insurance,,16. What type of work environment allows you to be the most productive?
1773,Farmers Insurance,Farmers Insurance,,17. Rate your communication skills from 1-10 with proper examples backing your given rating.
1774,Farmers Insurance,Farmers Insurance,,18. Tell me about an error or mistake you made because of a breakdown in communication from you or one of your team members.
1775,Farmers Insurance,Farmers Insurance,,19. What do you know about the culture at Farmers Insurance?
1776,Farmers Insurance,Farmers Insurance,,20. How would you describe your relationship with your customers or clients?
1777,Farmers Insurance,Farmers Insurance,,21. What leadership qualities do you possess?
1778,Farmers Insurance,Farmers Insurance,,22. How do you respond to feedback?
1779,Farmers Insurance,Farmers Insurance,,23. What causes you to feel dissatisfied on the job?
1780,Farmers Insurance,Farmers Insurance,,24. Do you think honesty is always the best policy?
1781,Farmers Insurance,Farmers Insurance,,25. When have you shown great integrity at work?
1782,Farmers Insurance,Farmers Insurance,,26. What are your salary expectations?
1783,Farmers Insurance,Farmers Insurance,,27. Do you feel performance should be rewarded over experience?
1784,Farmers Insurance,Farmers Insurance,,28. How often do you take work home with you?
1785,Allstate,Allstate,Ask The Interviewer,1. What questions can I answer for you?
1786,Allstate,Allstate,Behavioral,2. Do you prefer more creative work or following a predetermined set of rules?
1787,Allstate,Allstate,Behavioral,3. Would you rather be the worst player on the best team or the best player on the worst team?
1788,Allstate,Allstate,Behavioral,4. Do you feel performance should be rewarded over experience?
1789,Allstate,Allstate,Behavioral,5. When have you shown integrity at work?
1790,Allstate,Allstate,Behavioral,6. Do you think honesty is always the best policy?
1791,Allstate,Allstate,Behavioral,7. How do you respond to feedback?
1792,Allstate,Allstate,Behavioral,8. What type of work environment best fosters your productivity?
1793,Allstate,Allstate,Behavioral,9. What kind of recognition do you prefer to receive for your accomplishments?
1794,Allstate,Allstate,Behavioral,10. Do you prefer working face to face with clients or behind the scenes in a research and analysis role?
1795,Allstate,Allstate,Behavioral,11. Do you prefer working with business/commercial insurance contracts or health/life insurance? Why?
1796,Allstate,Allstate,Career Goals,"12. Within Allstate, many of our positions require a Bachelors or Masters Degree. Have you considered furthering your education to advance your career?"
1797,Allstate,Allstate,Career Goals,"13. Where do you see your career five years from now, and how does Allstate fit in?"
1798,Allstate,Allstate,Communication,14. How do you help your clients understand their detailed and lengthy Insurance contracts?
1799,Allstate,Allstate,Communication,15. How would you rate and quantify your communication skills?
1800,Allstate,Allstate,Compatibility,16. Tell me about the culture at Allstate.
1801,Allstate,Allstate,Competency,"17. In your opinion, how has globalization impacted the Insurance industry?"
1802,Allstate,Allstate,Competency,18.  How do you stay up to date on changes in the Insurance industry?
1803,Allstate,Allstate,Competency,19. Do you have any Insurance-related licenses or certifications?
1804,Allstate,Allstate,Competency,20. What do you consider the most significant insurance industry changes to occur since beginning your career?
1805,Allstate,Allstate,Conflict,"21. Tell me about a time you worked with a difficult coworker. What made them difficult, and what did you do to help them?"
